ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,39c59f3bd4952d40d75e1d6637a3d228af43207b.txt,https://api.govinfo.gov/packages/FR-2017-01-04/granules/2016-30332/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-01-04,2016-30332,Federal,"EPA is updating the existing regulation concerning the certification of applicators of restricted use pesticides (RUPs) in response to public comments received on the proposal and based on extensive stakeholder review of the existing regulation and its implementation since 1974. The final revised regulation will ensure Federal certification program standards adequately protect applicators, the public, and the environment from risks associated with use of RUPs. The final rule will improve the competency of certified applicators of RUPs, increase protection for noncertified applicators using RUPs under the direct supervision of a certified applicator through enhanced pesticide safety training and standards for supervision of noncertified applicators, and establish a minimum age requirement for certified and noncertified applicators using RUPs under the direct supervision of a certified applicator. Recognizing EPA's commitment to work more closely with Tribal governments to strengthen environmental protection in Indian country, the final rule will provide more practical options for establishing certification programs in Indian country.",Pesticides; Certification of Pesticide Applicators,https://api.govinfo.gov/packages/FR-2017-01-04/granules/2016-30332/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,8421788072006461d70d3b75bdb669e33278eed8.txt,https://api.govinfo.gov/packages/FR-2017-01-04/granules/2016-31916/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-01-04,2016-31916,Federal,"The FAA is considering a proposal to change 0.92 acres of airport land from aeronautical use to non-aeronautical use and to authorize the lease or sale of airport property located at W.K. Kellogg Airport, Battle Creek, Michigan. The aforementioned land is not needed for aeronautical use. The proposed property is located across Helmer Road from the W.K. Kellogg airport. The property is currently a vacant, mowed area maintained for compatible land use around the airfield. The proposed non-aeronautical land use would be for lease or sale to enhance commercial opportunities in an area no longer needed for aeronautical purposes.",Public Notice for Waiver of Aeronautical Land-Use Assurance,https://api.govinfo.gov/packages/FR-2017-01-04/granules/2016-31916/summary?api_key=
SURFACE TRANSPORTATION BOARD,USA,Federal Register,cd46c41251bf632422be39ce57d62a34c273e821.txt,https://api.govinfo.gov/packages/FR-2017-01-04/granules/2016-31906/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-01-04,2016-31906,Federal,"Through this Notice of Proposed Rulemaking, the Surface Transportation Board (Board or STB) proposes amendments to its regulations governing the publication, availability, and retention for public inspection of rail carrier rate and service terms for agricultural products and fertilizer. The Board also clarifies its policies on standing and aggregation of claims as they relate to rate complaint procedures.","Publication Requirements for Agricultural Products; Rail Transportation of Grain, Rate Regulation Review",https://api.govinfo.gov/packages/FR-2017-01-04/granules/2016-31906/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,ebb1e57513b668ba9ffbdff84da0ad3c28fec7ec.txt,https://api.govinfo.gov/packages/FR-2017-01-03/granules/2016-31829/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-01-03,2016-31829,Federal,"EPA has received applications to register new uses for pesticide products containing currently registered active ingredients. Pursuant to the Federal Insecticide, Fungicide, and Rodenticide Act (FIFRA), EPA is hereby providing notice of receipt and opportunity to comment on these applications.",Pesticide Product Registrations; Receipt of Applications for New Uses,https://api.govinfo.gov/packages/FR-2017-01-03/granules/2016-31829/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,8bdae079da09b74c7c03f0b2b2a59c0077d1ffdb.txt,https://api.govinfo.gov/packages/FR-2017-01-03/granules/2016-31831/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-01-03,2016-31831,Federal,"EPA has received applications to register pesticide products containing active ingredients not included in any currently registered pesticide products. Pursuant to the Federal Insecticide, Fungicide, and Rodenticide Act (FIFRA), EPA is hereby providing notice of receipt and opportunity to comment on these applications.",Pesticide Product Registrations; Receipt of Applications for New Active Ingredients,https://api.govinfo.gov/packages/FR-2017-01-03/granules/2016-31831/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,771b5495f595c3e431c01aa2d959865148364c4c.txt,https://api.govinfo.gov/packages/FR-2017-02-09/granules/2017-02684/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-09,2017-02684,Federal,"The U.S. Fish and Wildlife Service (hereinafter Service or we) is proposing to establish the 2017-18 hunting regulations for certain migratory game birds. We annually prescribe frameworks, or outer limits, for dates and times when hunting may occur and the number of birds that may be taken and possessed in hunting seasons. These frameworks are necessary to allow State selections of seasons and limits and to allow recreational harvest at levels compatible with population and habitat conditions.",Migratory Bird Hunting; Proposed Frameworks for Migratory Bird Hunting Regulations,https://api.govinfo.gov/packages/FR-2017-02-09/granules/2017-02684/summary?api_key=
BUREAU OF CONSUMER FINANCIAL PROTECTION,USA,Federal Register,2307446839f42532d4cc996d26f4bdc8b1d5fb35.txt,https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03361/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-21,2017-03361,Federal,"The Consumer Financial Protection Bureau (CFPB or Bureau) seeks information about the use or potential use of alternative data and modeling techniques in the credit process. Alternative data and modeling techniques are changing the way that some financial service providers conduct business. These changes hold the promise of potentially significant benefits for some consumers but also present certain potentially significant risks. The Bureau seeks to learn more about current and future market developments, including existing and emerging consumer benefits and risks, and how these developments could alter the marketplace and the consumer experience. The Bureau also seeks to learn how market participants are or could be mitigating certain risks to consumers, and about consumer preferences, views, and concerns.",Request for Information Regarding Use of Alternative Data and Modeling Techniques in the Credit Process,https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03361/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,16b8e163ea76f6a19eede5857591a1f6e440f8f1.txt,https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03290/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-21,2017-03290,Federal,"NMFS proposes to implement management measures described in Framework Amendment 4 to the Fishery Management Plan for the Coastal Migratory Pelagics Fishery of the Gulf of Mexico and Atlantic Region (FMP) as prepared and submitted jointly by the Gulf of Mexico Fishery Management Council and South Atlantic Fishery Management Council (Councils). For the recreational sector, this proposed rule would establish bag and vessel limits, and revise the minimum size limit and accountability measures (AMs) for Atlantic migratory group cobia (Atlantic cobia). This proposed rule would also establish a commercial trip limit for Atlantic cobia. Framework Amendment 4 and this proposed rule apply to the commercial and recreational harvest of Atlantic cobia in the exclusive economic zone (EEZ) from Georgia through New York. The purpose of Framework Amendment 4 and this proposed rule is to slow the rate of harvest of Atlantic cobia and reduce the likelihood that landings will exceed the commercial and recreational annual catch limits (ACL), thereby triggering the AMs and reducing harvest opportunities.","Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Coastal Migratory Pelagic Resources in the Gulf of Mexico and Atlantic Region; Framework Amendment 4",https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03290/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,f3b11a0e299f85650a5a269acc4fd95c5fae646e.txt,https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03288/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-21,2017-03288,Federal,"The U.S. Department of Agriculture (USDA) is extending by 30 days the deadline to submit comments on the proposed rule to designate 12 product categories for federal procurement, which was published on January 13, 2017 (82 FR 4206) under the authority of section 9002 of the Farm Security and Rural Investment Act of 2002 (the 2002 Farm Bill), as amended by the Food, Conservation, and Energy Act of 2008 (the 2008 Farm Bill), and further amended by the Agricultural Act of 2014 (the 2014 Farm Bill), 7 U.S.C. 8102. The 60-day comment period in the proposed rule is scheduled to end on March 14, 2017. The extended comment period will now close on April 13, 2017. In this proposed rule, USDA is proposing to amend the Guidelines for Designating Biobased Products for Federal Procurement (Guidelines) to add 12 sections that will designate the product categories within which biobased products would be afforded procurement preference by Federal agencies and their contractors.",Designation of Product Categories for Federal Procurement,https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03288/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,6c97dfe5b21256de44e6ffe7c081045bbf7e2a6a.txt,https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03337/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-21,2017-03337,Federal,"Consistent with the memorandum of January 20, 2017, to the heads of executive departments and agencies from the Assistant to the President and Chief of Staff entitled ``Regulatory Freeze Pending Review'', the Department of Agriculture's Food and Nutrition Service (FNS) is extending the effective dates and comment period for this rule, which was published January 6, 2017 and implements provisions of the Food, Conservation and Energy Act of 2008 (FCEA) affecting the eligibility, benefits, certification, and employment and training (E&T) requirements for applicant or participant households in the Supplemental Nutrition Assistance Program (SNAP).","Supplemental Nutrition Assistance Program (SNAP): Eligibility, Certification, and Employment and Training Provisions of the Food, Conservation and Energy Act of 2008; Extension of Effective Dates and Comment Period",https://api.govinfo.gov/packages/FR-2017-02-21/granules/2017-03337/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,914ba08b573c709b51d41f39f6af230e3defdaef.txt,https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03233/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-17,2017-03233,Federal,"In accordance with the regulations implementing the Marine Mammal Protection Act (MMPA) as amended, notification is hereby given that we have issued an incidental harassment authorization (IHA) to the St. George Reef Lighthouse Preservation Society (Society) to incidentally harass, by Level B harassment only, marine mammals during aircraft operations, lighthouse renovation, light maintenance activities, and tour operations on the St. George Reef Lighthouse Station on Northwest Seal Rock (NWSR) in the northeast Pacific ocean, off Del Norte County, California.","Takes of Marine Mammals Incidental to Specified Activities; St. George Reef Lighthouse Restoration, Maintenance, and Tour Operations at Northwest Seal Rock, Del Norte County, California",https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03233/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,97592088a763fc68011b0d91a32403ed3f03e260.txt,https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03250/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-17,2017-03250,Federal,"Notice is hereby given that the comment period for the proposed rule published in the Federal Register on January 18, 2017, is extended until April 19, 2017. The rule invited comments on recommendations submitted to the Secretary of Agriculture (Secretary) by the National Organic Standards Board (NOSB) following their October 2015 meeting. The proposed rule would remove eleven substances from the National List of Allowed and Prohibited Substances (National List) for use in organic production and handling.",National Organic Program (NOP); Sunset 2017 Amendments to the National List,https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03250/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,fd8b72b214228ac45bc3e24fa00e52cf89c4fc80.txt,https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03252/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-17,2017-03252,Federal,"Notice is hereby given that the comment period for the proposed rule published in the Federal Register on December 14, 2016 (81 FR 90255), is extended until March 15, 2017. The rule invited comments on proposed amendments to the regulations under the Perishable Agricultural Commodities Act (PACA) that would clarify how growers and other principals may preserve their PACA trust rights. The proposed amendments would also provide guidance on the type of notification required to initiate U.S. Department of Agriculture (USDA) investigations of alleged PACA violations.",Regulations Under the Perishable Agricultural Commodities Act (PACA): Growers' Trust Protection Eligibility and Clarification of “Written Notification”,https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03252/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,ad16b1c81c7f9c47a0d8bd01b17981b7aea39847.txt,https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03177/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-17,2017-03177,Federal,"NMFS is reallocating the projected unused amounts of the Aleut Corporation pollock directed fishing allowance from the Aleutian Islands subarea to the Bering Sea subarea. This action is necessary to provide opportunity for harvest of the 2017 total allowable catch of pollock, consistent with the goals and objectives of the Fishery Management Plan for Groundfish of the Bering Sea and Aleutian Islands Management Area.",Fisheries of the Exclusive Economic Zone Off Alaska; Reallocation of Pollock in the Bering Sea and Aleutian Islands,https://api.govinfo.gov/packages/FR-2017-02-17/granules/2017-03177/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,53fdcc6327da15aefd214f5d53d81b3cca1bd161.txt,https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03139/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-16,2017-03139,Federal,"In accordance with the regulations implementing the Marine Mammal Protection Act (MMPA) as amended, notification is hereby given that NMFS has issued an incidental harassment authorization (IHA) to the City of Kodiak (the City) to incidentally harass, by Level B harassment only, marine mammals during construction activities associated with pile driving and removal and down hole drilling activities in Kodiak, Alaska.",Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the Kodiak Transient Float Replacement Project,https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03139/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,c7afbdf762c177ff1933d5a74e834b850f11673b.txt,https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03145/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-16,2017-03145,Federal,,"Production Activity Not Authorized, Foreign-Trade Zone (FTZ) 27-Boston, Massachusetts, Claremont Flock, a Division of Spectro Coating Corporation, (Textile Flock), Leominster, Massachusetts",https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03145/summary?api_key=
DEPARTMENT OF HEALTH AND HUMAN SERVICES,USA,Federal Register,5495a671f5ca9a46854c4d758476f77b27a31420.txt,https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03044/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-16,2017-03044,Federal,"The Centers for Disease Control and Prevention (CDC) in the Department of Health and Human Services (HHS) announces a delay in the effective date of the final rule titled ``Possession, Use, and Transfer of Select Agents and Toxins, Biennial Review and Enhanced Biosafety Requirements'' that published on January 19, 2017. In a companion document published in this issue of the Federal Register, the U.S. Department of Agriculture (USDA) is making a parallel change in the effective date of their final rule. This action is undertaken in accordance with the memorandum of January 20, 2017 from the Assistant to the President and Chief of Staff entitled ``Regulatory Freeze Pending Review.''","Possession, Use, and Transfer of Select Agents and Toxins; Biennial Review and Enhanced Biosafety Requirements; Delay of Effective Date",https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03044/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,8f5bde31415ea894306e3839442fe8714633834e.txt,https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03125/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-16,2017-03125,Federal,"On January 19, 2017, we published a final rule amending the select agent and toxin regulations in several ways, including the addition of provisions to address the inactivation of select agents, provisions addressing biocontainment and biosafety, and clarification of regulatory language concerning security, training, incident response, and records. In this document, we are delaying the effective date of that final rule.",Agricultural Bioterrorism Protection Act of 2002; Biennial Review and Republication of the Select Agent and Toxin List; Amendments to the Select Agent and Toxin Regulations; Delay of Effective Date,https://api.govinfo.gov/packages/FR-2017-02-16/granules/2017-03125/summary?api_key=
DEPARTMENT OF LABOR,USA,Federal Register,db3ea29606efd3f0a0531c2ca8b4e5ce902105ef.txt,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03025/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-15,2017-03025,Federal,"The U.S. Department of Labor (DOL), Mine Safety and Health Administration (MSHA), is making up to $1,000,000 available in grant funds for education and training programs to help identify, avoid, and prevent unsafe working conditions in and around mines. The focus of these grants for Fiscal Year (FY) 2017 will be on training and training materials to better identify, avoid and prevent unsafe working conditions in and around mines. Applicants for the grants may be States (to include the District of Columbia, the Commonwealth of Puerto Rico, the Virgin Islands, American Samoa, Guam, and the Commonwealth of the Mariana Islands) and private or public nonprofit entities, to include Indian tribes, tribal organizations, Alaska Native entities, Indian- controlled organizations serving Indians, and Native Hawaiian organizations. MSHA could award as many as 20 grants. The amount of each individual grant will be at least $50,000.00 and the maximum individual award will be $250,000. MSHA may incrementally fund these grants based on milestones and availability of funds. This notice contains all of the information needed to apply for grant funding.",Brookwood-Sago Mine Safety Grants,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03025/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,586b4d8da5a2488377826fd6dbbb68c1d6fc38a9.txt,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03075/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-15,2017-03075,Federal,"This regulation establishes a tolerance for residues of thiamethoxam in or on bananas. Syngenta Crop Protection, LLC requested this tolerance under the Federal Food, Drug, and Cosmetic Act (FFDCA).",Thiamethoxam; Pesticide Tolerance,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03075/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,07ffcd9c3bed602e76a758f70069c0c3c58b148e.txt,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03069/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-15,2017-03069,Federal,"The Environmental Protection Agency (EPA) is providing notice of emission allowance allocations to certain units under the new unit set-aside (NUSA) provisions of the Cross- State Air Pollution Rule (CSAPR) federal implementation plans (FIPs). EPA has completed final calculations for the second round of NUSA allowance allocations for the 2016 compliance year of the CSAPR NO<INF>X</INF> Annual, SO<INF>2</INF> Group 1, and SO<INF>2</INF> Group 2 Trading Programs. EPA has posted spreadsheets showing the second- round 2016 NUSA allocations of CSAPR NO<INF>X</INF> Annual, SO<INF>2</INF> Group 1, and SO<INF>2</INF> Group 2 allowances to new units as well as the allocations to existing units of the remaining CSAPR NO<INF>X</INF> Annual, SO<INF>2</INF> Group 1, and SO<INF>2</INF> Group 2 allowances not allocated to new units in either round of the 2016 NUSA allocation process. EPA will record the allocated CSAPR NO<INF>X</INF> Annual, SO<INF>2</INF> Group 1, and SO<INF>2</INF> Group 2 allowances in sources' Allowance Management System (AMS) accounts by February 15, 2017.",Allocations of Cross-State Air Pollution Rule Allowances From New Unit Set-Asides for the 2016 Compliance Year,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03069/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,589c2d97c90c89d227887c9b4dfffa087084ac3d.txt,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03063/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-15,2017-03063,Federal,"Because the Environmental Protection Agency (EPA) received an adverse comment, we are withdrawing the direct final rule titled, ``Revisions to Procedure 2--Quality Assurance Requirements for Particulate Matter Continuous Emission Monitoring Systems at Stationary Sources.''",Revisions to Procedure 2-Quality Assurance Requirements for Particulate Matter Continuous Emission Monitoring Systems at Stationary Sources,https://api.govinfo.gov/packages/FR-2017-02-15/granules/2017-03063/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,68989a4e630a49f25a8f9aae6ff66eece96440cc.txt,https://api.govinfo.gov/packages/FR-2017-02-14/granules/2017-02969/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-14,2017-02969,Federal,"NMFS implements an accountability measure (AM) through this temporary rule for commercial harvest of king mackerel in the Florida west coast southern subzone of the eastern zone of the Gulf of Mexico (Gulf) exclusive economic zone (EEZ) using run-around gillnet gear. NMFS has determined that the commercial annual catch limit (ACL, equivalent to the commercial quota) for king mackerel using run-around gillnet gear in the Florida west coast southern subzone of the Gulf EEZ will be reached by February 10, 2017. Therefore, NMFS closes the Florida west coast southern subzone to commercial king mackerel fishing using run-around gillnet gear in the Gulf EEZ. This closure is necessary to protect the Gulf king mackerel resource.","Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Coastal Migratory Pelagic Resources of the Gulf of Mexico and Atlantic Region; 2017 Commercial Run-Around Gillnet Closure",https://api.govinfo.gov/packages/FR-2017-02-14/granules/2017-02969/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,a81028b61ef4a1960f533d5d65bfe077c0ad1e8d.txt,https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02787/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-10,2017-02787,Federal,"NMFS proposes to implement measures described in Amendment 8 to the Fishery Management Plan (FMP) for the Reef Fish Fishery of Puerto Rico and the U.S. Virgin Islands (USVI) (Reef Fish FMP), Amendment 7 to the FMP for the Spiny Lobster Fishery of Puerto Rico and the USVI (Spiny Lobster FMP), and Amendment 6 to the FMP for Corals and Reef Associated Plants and Invertebrates of Puerto Rico and the USVI (Coral FMP), as prepared and submitted by the Caribbean Fishery Management Council (Council). This proposed rule refers to these amendments, in combination, as the Accountability Measure (AM) Timing Amendment. This proposed rule to implement the AM Timing Amendment would modify the date for the implementation of AM-based closures for all species and species groups managed by the Council under the subject FMPs. The purpose of the AM Timing Amendment and this proposed rule is to minimize, to the extent practicable, the adverse socio- economic impacts of AM-based closures, while constraining catch levels to the applicable annual catch limits (ACLs) and preventing overfishing.","Amendments to the Reef Fish, Spiny Lobster, and Corals and Reef Associated Plants and Invertebrates Fishery Management Plans of Puerto Rico and the U.S. Virgin Islands",https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02787/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,cea2ce27d47104aee4d40d509f728a9e8f229243.txt,https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02688/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-10,2017-02688,Federal,"The U.S. Fish and Wildlife Service (Service or we) is proposing migratory bird subsistence harvest regulations in Alaska for the 2017 season. These proposed regulations would allow for the continuation of customary and traditional subsistence uses of migratory birds in Alaska and prescribe regional information on when and where the harvesting of birds may occur. These proposed regulations were developed under a co-management process involving the Service, the Alaska Department of Fish and Game, and Alaska Native representatives. The rulemaking is necessary because the regulations governing the subsistence harvest of migratory birds in Alaska are subject to annual review. This rulemaking would establish region-specific regulations that would go into effect on April 2, 2017, and expire on August 31, 2017.",Migratory Bird Subsistence Harvest in Alaska During the 2017 Season,https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02688/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,d200b54b4c6e47a07b27ab15150745ff7831061b.txt,https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02786/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-10,2017-02786,Federal,"NMFS issues regulations to implement management measures described in a framework action to the Fishery Management Plan for the Reef Fish Resources of the Gulf of Mexico (FMP), as prepared by the Gulf of Mexico (Gulf) Fishery Management Council (Gulf Council). This final rule revises the yellowtail snapper commercial and recreational fishing year and removes the requirement to use circle hooks for the commercial harvest of yellowtail snapper in the Gulf exclusive economic zone (EEZ) south of Cape Sable, Florida. The purpose of this final rule is to increase the operational efficiency of the yellowtail snapper component of the commercial sector of the Gulf reef fish fishery, achieve optimum yield, and decrease the regulatory burden of compliance with differing regulations established by separate regulatory agencies across the adjacent Gulf and South Atlantic jurisdictions.","Fisheries of the Caribbean, Gulf of Mexico, and South Atlantic; Reef Fish Fishery of the Gulf of Mexico; Yellowtail Snapper Management Measures",https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02786/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,08318a9a0016572cc5b0bb3310021a0c673e2baa.txt,https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02782/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-10,2017-02782,Federal,"NMFS, upon request of the U.S. Army Corps of Engineers (Corps), hereby issues a regulation to govern the unintentional taking of marine mammals incidental to the rehabilitation of the Jetty System at the Mouth of the Columbia River (MCR), over the course of five years. This regulation, which allows for the issuance of a Letter of Authorization (LOA) for the incidental take of marine mammals during the described activities and specified timeframes, prescribes the permissible methods of taking and other means of effecting the least practicable adverse impact on marine mammal species or stocks and their habitat, as well as requirements pertaining to the monitoring and reporting of such taking.","Taking and Importing Marine Mammals; Taking Marine Mammals Incidental to Rehabilitation of the Jetty System at the Mouth of the Columbia River: Jetty A, North Jetty, and South Jetty, in Washington and Oregon",https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02782/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,23a8155fec5fb547fb136f1e8b4b1e49086d6bfb.txt,https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02865/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-10,2017-02865,Federal,"In accordance with a January 20, 2017, memo from the White House, we, the U.S. Fish and Wildlife Service, are delaying the effective date of a rule we published on January 11, 2017.",Endangered and Threatened Wildlife and Plants; Endangered Species Status for Rusty Patched Bumble Bee,https://api.govinfo.gov/packages/FR-2017-02-10/granules/2017-02865/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,bca714615314f06d5f0616a67dec703b7acc11b8.txt,https://api.govinfo.gov/packages/FR-2017-02-13/granules/2017-02890/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-13,2017-02890,Federal,"In accordance with a January 20, 2017, memorandum of the Chief of Staff for the White House, we, the National Park Service, are delaying the effective date of a rule we published on January 12, 2017.",Alaska; Subsistence Collections,https://api.govinfo.gov/packages/FR-2017-02-13/granules/2017-02890/summary?api_key=
SECURITIES AND EXCHANGE COMMISSION,USA,Federal Register,a18cfbf254f4028710c9422de2db402bfd93c7f7.txt,https://api.govinfo.gov/packages/FR-2017-02-09/granules/2017-02640/htm?api_key=tukExmaroLjULdfyyQqkppYYMrOBBJJglb5bp6zq,Regulatory Information,2017-02-09,2017-02640,Federal,,"Self-Regulatory Organizations; MIAX PEARL, LLC; Notice of Filing of a Proposed Rule Change To Amend Exchange Rule 519A, Risk Protection Monitor for Orders Entered via the FIX Interface (“RPM-FIX”), and Exchange Rule 519B, Risk Protection Monitor for Orders Entered via the MEO Interface (“RPM-MEO”)",https://api.govinfo.gov/packages/FR-2017-02-09/granules/2017-02640/summary?api_key=
