/ Department of Agriculture Department,India,India Code,8846f7efb6c13371fc9ee37bb45a2c0f9bfceb00.pdf,https://www.indiacode.nic.in/bitstream/123456789/7125/1/1%20of%201969%20%28E%29.pdf#search=null [1950 TO 2021],Act, 1969-01-10, 19691, Karnataka,"An Act to prevent the introduction, spread or reappearance of pests, plant diseases and noxious weeds injurious to crops, plants or trees in the State of Karnataka","The KARNATAKA AGRICULTURAL PESTS AND DISEASES ACT, 1968",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,c249cdc2ac65f8c497b429966161484bb8dd5098.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_KA_71_406_00001_KARNATAKA ACT No. 1 OF 1969_1542182696034&type=rule&filename=agriculture_rules1971.pdf,Rule,15-10-1971,, Karnataka,,"The Karmataka Agriculture  Pests AND Diseases Rules,1971",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Law and Judiciary Department,India,India Code,486cc78147595a10eddf42616cbaf1962f29a27e.pdf,https://www.indiacode.nic.in/bitstream/123456789/6552/1/mah._act_20_of_2013_the_mah._unauthoriesd_instuture_act_%28h-4047%29.pdf#search=null [1950 TO 2021],Act, 2013-08-21, 201320, Maharashtra,,"The Maharashtra Unauthorized Institutions and Unauthorized Courses of Study in Agriculture, Animal and Fishery Sciences, Health Sciences, Higher, Technical and Vocational Education (Prohibition) Act, 2013.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture,India,India Code,0953c715a06da39c06fa477bc155fec2b1c61987.pdf,https://www.indiacode.nic.in/bitstream/123456789/14991/1/pb_preservation_of_subsoil_act2009_copied_gazette_sw.pdf#search=null [1950 TO 2021],Act, 2009-04-28, 20097, Punjab,"Pb preservation of Subsoil Act,2009 copied gazette","The Pb preservation of Subsoil Act,2009 copied gazette",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,73cdc95caff662ef419c5cb196aa3b7e70b7e9ec.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_PB_82_961_00006_00006_1592551260548&type=notification&filename=view-casepdf.pdf,Notification,11-05-2020,, Punjab,,Paddy Transplantation,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of AGRICULTURE AND FARMERS WELFARE DEPARTMENT,India,India Code,512806770a937d5b4bca269f2e45092a5ffa0b72.pdf,https://www.indiacode.nic.in/bitstream/123456789/4466/1/hry_sub_soil_water_2009_hin.pdf#search=null [1950 TO 2021],Act, 2009-05-15, 20094, Haryana,,"The Haryana Preservation of Sub Soil Water Act, 2009 (Paddy) Hindi",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of AGRICULTURE AND FARMERS WELFARE DEPARTMENT,India,India Code,913a3ae97ef96c83bebf662a9c520fadc5bc1497.pdf,https://www.indiacode.nic.in/bitstream/123456789/4465/1/hry_sub_soil_water_2009_eng.pdf#search=null [1950 TO 2021],Act, 2009-03-12, 20096, Haryana,,"The Haryana Preservation of Sub Soil Water Act, 2009 (Paddy) English",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture Production Department,India,India Code,edd9d18a81e852555d463e62a3b366b630ae85d2.pdf,https://www.indiacode.nic.in/bitstream/123456789/3494/1/Agriculture%20Produce%20Marketing%20%28Regulation%29%20Act%2c%201997.pdf#search=null [1950 TO 2021],Act, 1997-11-14, 199736, Jammu and Kashmir,An Act to provide for the better regulation of marketing of agricultural produce and the establishment and proper administration of markets for agricultural produce and matters connected therewith in the State of the Jammu and Kashmir,"The AGRICULTURE PRODUCE MARKETING (REGULATION) ACT, 1997",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture and Cooperation Department,India,India Code,d15eb11e9d945e8513fbb73ed2db4f6396ce9524.pdf,https://www.indiacode.nic.in/bitstream/123456789/16274/1/act_no_38_of_2020.pdf#search=null [1950 TO 2021],Act, 2021-12-28, 202038, Andhra Pradesh,"AN ACT TO PROVIDE FOR THE CONSTITUTION OF THE ANDHRA PRADESH STATE AGRICULTURAL COUNCIL FOR THE PURPOSE OF COORDINATION AND DETERMINATION OF STANDARDS OF EDUCATION IN THE FIELD OF AGRICULTURE/HORTICULTURE, TO REGULATE THE AGRICULTURAL/HORTICULTURAL PROFESSIONAL PRACTICES AND FOR THE MAINTENANCE OF REGISTER OF QUALIFIED PERSONS ENGAGED IN  AGRICULTURE AND HORTICULTURE IN THE STATE OF ANDHRA PRADESH AND FOR MATTERS CONNECTED THEREWITH OR INCIDENTAL THERE TO.","The Andhra Pradesh State Agricultural Council Act, 2020.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Finance/,India,India Code,90ba70abff865bfd1096c9a12fdff9db5dc91999.pdf,https://www.indiacode.nic.in/bitstream/123456789/3274/1/THE%20HIMACHAL%20PRADESH%20AGRICULTURAL%20CREDIT%20OPERATIONS%20AND%20MISCELLANEOUS%20PROVISIONS%20%28BANKS%29%20ACT%2c%201972.pdf#search=null [1950 TO 2021],Act, 1973-04-18, 19737, Himachal Pradesh,,"The Himachal Pradesh Agriculture Credit Operations and Miscellaneous Provisions (Banks) Act, 1972",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture and Cooperation,India,India Code,17de3753cc08185a51b21937adcb7097449aa6e8.pdf,https://www.indiacode.nic.in/bitstream/123456789/8078/1/act_28_of_1951.pdf#search=null [1950 TO 2021],Act, 1951-10-05, 195128, Telangana,An Act to provide for the use of pure and certified seeds and seedlings of the improved varieties of crops recommended by the Department of Agriculture in Hyderabad.,"The Telangana Improved Seeds and Seedlings Act, 1951.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Food Security and Agriculture Development Department,India,India Code,dff6345a8d2efa373c8bd7ba3abf6cbf82b04a57.pdf,https://www.indiacode.nic.in/bitstream/123456789/11277/1/1993.pdf#search=null [1950 TO 2021],Act, 1993-03-02, 19931, Sikkim,"THE SIKKIM AGRICULTURE PRODUCE MARKET ACT,1993 ACT NO 1 OF 1993","The SIKKIM AGRICULTURE PRODUCE MARKET ACT,1993",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Food Security and Agriculture Development Department,India,India Code,f1cfe407f8a96dd3bd6d4b24fd070bc0fa88c2c2.pdf,https://www.indiacode.nic.in/bitstream/123456789/11169/1/1979-1-edited.pdf#search=null [1950 TO 2021],Act, 1978-06-02, 197814, Sikkim,The Sikkim Agriculture Land Ceiling and Reforms Act 1977 ACT NO 14 OF 1978,The Sikkim Agriculture Land Ceiling and Reforms Act 1977,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of AGRICULTURE DEPARTMENT,India,India Code,154988be2988900aad80d32e0c51a144fe8dcbe2.pdf,https://www.indiacode.nic.in/bitstream/123456789/5837/1/27-2017.pdf#search=null [1950 TO 2021],Act, 2017-12-13, 201727, Bihar,"BIHAR AGRICULTURE MARKET YARD LAND TRANSFER ACT, 2017","The BIHAR AGRICULTURE MARKET YARD LAND TRANSFER ACT, 2017",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of REVENUE & LAND REFORMS DEPARTMENT,India,India Code,8d80703c808b0439641119a538008c2a17b0d10e.pdf,https://www.indiacode.nic.in/bitstream/123456789/8245/1/11-2010.pdf#search=null [1950 TO 2021],Act, 2010-04-16, 201011, Bihar,"THE BIHAR AGRICULTURE LAND (CONVERSION FOR NON-AGRICULTURE PURPOSES) ACT, 2010","The BIHAR AGRICULTURE LAND (CONVERSION FOR NON-AGRICULTURE PURPOSES) ACT, 2010",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of REVENUE & LAND REFORMS DEPARTMENT,India,India Code,52d0669ffd11d8162f37c8dbd53479706b0b0ee9.pdf,https://www.indiacode.nic.in/bitstream/123456789/16016/1/12-2020.pdf#search=null [1950 TO 2021],Act, 2020-08-10, 202012, Bihar,"The Bihar Agriculture Land (Conversion for Non-Agriculture Purposes) (Amendment) Act, 2020.","The Bihar Agriculture Land (Conversion for Non-Agriculture Purposes) (Amendment) Act, 2020.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of REVENUE & LAND REFORMS DEPARTMENT,India,India Code,1b005cde9846a9a94ac7573ca232a3ac2dff7dd9.pdf,https://www.indiacode.nic.in/bitstream/123456789/7854/1/23-12.pdf#search=null [1950 TO 2021],Act, 2012-12-27, 201223, Bihar,"THE BIHAR AGRICULTURE LAND (CONVERSION FOR NON-AGRICULTURE PURPOSES) (AMENDMENT) ACT , 2012","The BIHAR AGRICULTURE LAND (CONVERSION FOR NON-AGRICULTURE PURPOSES) (AMENDMENT) ACT , 2012",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Revenue,India,India Code,624e7663fd1df1be3b29b231e1e9c9ef39900867.pdf,https://www.indiacode.nic.in/bitstream/123456789/3505/1/Alienation%20of%20Land%20Act%20%281%29.pdf#search=null [1950 TO 2021],Act, 1995-05-18, 19955, Jammu and Kashmir,Whereas it is expedient to consolidate and re-enact the law relating  to the transfer of agricultural land in the State,"The ALIENATION OF LAND ACT, SVT. 1995 (1938 A.D.)",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of AGRICULTURE AND FARMERS WELFARE DEPARTMENT,India,India Code,f24a82837c6d9e7c20fb23796f5339d90db85823.pdf,https://www.indiacode.nic.in/bitstream/123456789/4494/1/the_haryana_agricultural_group-a_service_rules_1996_and_amended_rules-ilovepdf-compressed.pdf#search=null [1950 TO 2021],Act, 1996-01-19, 1996309, Haryana,,The Agriculture Departmental Act,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,1c6730deb6abf9570c4fee459713a7aeeb45c17a.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_HR_67_616_00009_00009_1543483205649&type=rule&filename=soil_conservation_rules_annexure-1_%2C_annexure-2.pdf,Rule,01-01-1988,, Haryana,,"Soil Conservation Rules, Annexure-I,Annexure-II ",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Agriculture/ Department of Agriculture,India,India Code,7061419c65a22e402179383fe5412025e18a831a.pdf,https://www.indiacode.nic.in/bitstream/123456789/3275/1/THE%20HIMACHAL%20PRADESH%20AGRICULTURAL%20PESTS%2c%20DISEASES%20AND%20NOXIOUS%20WEEDS%20ACT%2c%201969.pdf#search=null [1950 TO 2021],Act, 1969-07-05, 196918, Himachal Pradesh,,"The Himachal Pradesh Agriculture Pests, Diseases and Noxious Weeds Act, 1969",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of AGRICULTURE/ Department of AGRICULTURE,India,India Code,a00eb199a88c6d84ef08b60091d170573a2fd204.pdf,https://www.indiacode.nic.in/bitstream/123456789/11729/1/the_nagaland_agricultural_produce_marketing_regulation_act_1988.pdf#search=null [1950 TO 2021],Act, 1989-03-16, 19891, Nagaland,,"The Nagaland Agriculture Produce Marketing (Regulation) Act,1988",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of AGRICULTURE/ Department of AGRICULTURE,India,India Code,d55f631b8d80a9f0338cdd1617213de91d287862.pdf,https://www.indiacode.nic.in/bitstream/123456789/14113/1/the_nagaland_agriculture_produce_marketing_development_regulation_act_2005.pdf#search=null [1950 TO 2021],Act, 2005-09-28, 20055, Nagaland,,"The Nagaland Agriculture Produce Marketing (Development &amp; Regulation) Act,2005",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Horticulture/,India,India Code,74b7841963c59ea89472f9445e67d355cfabf2c0.pdf,https://www.indiacode.nic.in/bitstream/123456789/15152/1/the_himachal_pradeshfruit_nurseries_registration_and_regulation_act%2c_2015.pdf#search=null [1950 TO 2021],Act, 2015-11-10, 201529, Himachal Pradesh,An Act to consolidate and re-enact a law providing for the registration and regulation of fruit nurseries (including bud wood bank and tissue culture lab) in Himachal Pradesh and for matters connected therewith or incidental thereto,"The Himachal PradeshFruit Nurseries Registration and Regulation Act, 2015",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Revenue Department,India,India Code,7955454031f3da476eaaa009bae63895e9fbbb2e.pdf,https://www.indiacode.nic.in/bitstream/123456789/7804/1/19_of_1996_%28e%29.pdf#search=null [1950 TO 2021],Act, 1996-11-15, 199619, Karnataka,"An Act to provide for acquisition of Roerich and Devikarani Roerich Estate in Public interest and for transfer to a trust established under the Act and in order to secure the proper management of the said Estate so as to preserve the valuable tree growth, paintings, art objects and carvings and to establish an Art-Gallery-cumMuseum and for matters connected therewith or incidental thereto.","The ROERICH AND DEVIKARANI ROERICH ESTATE (ACQUISITION AND TRANSFER) ACT, 1996.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Revenue Department,India,India Code,9183b990f142d7ed9365b2aad2817adee13bf353.pdf,https://www.indiacode.nic.in/bitstream/123456789/3210/2/agriculturallandceiling.pdf#search=null [1950 TO 2021],Act, 1999-03-31, 196027, Gujarat,,The Gujarat Agricultural Land Ceiling Act-1960,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,99f96eb2370d205046db0ad565699984f48ed3bc.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_GJ_66_229_00006_00006_1538549222850&type=notification&filename=notification-2_%2819.07.2019%29.pdf,Notification,19-07-2019,, Gujarat,,"The Gujarat Agricultural land ceiling (amendment) rules, 2019",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,f90f8c7359f0c6a51834179b98d20003359266a5.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_GJ_66_229_00006_00006_1538549222850&type=notification&filename=notification-7_%2805.10.2020%29.pdf,Notification,05-10-2020,, Gujarat,,ગુજરાત ખેતીની જમીન ટોચ મર્યાદા ધારાની કલમ-૩ (ઘઘઘ)ના સુધારા અન્વયે બોલીઓ અને શરતો.,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
"/ Department of Finance Department, Government of Goa",India,India Code,d23f6d245a839bcdba453dde617a4b4f92d7ad52.pdf,https://www.indiacode.nic.in/bitstream/123456789/11384/1/the_goa_excise_duty_act%2c_1964.pdf#search=null [1950 TO 2021],Act, 1964-10-27, 19645, Goa,An Act to consolidate and amend the law relating to the levy of a tree tax and of a duty of excise on certain articles in the State of Goa and for matters connected therewith.,"The Goa Excise Duty Act, 1964",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Animal and Sheep Husbandary,India,India Code,d5ecd6c3fdf909f8221858deccbce5c3f7110ddb.pdf,https://www.indiacode.nic.in/bitstream/123456789/16425/1/bovine_breeding_act%2c_2018.pdf#search=null [1950 TO 2021],Act, 2018-12-16, 201851, Jammu and Kashmir,"An Act to regulate bovine breeding activities including use of bovine breeding bulls for production of bovine semen, production, processing, storage, sale and distribution of bovine semen, and artificial insemination services in bovines for improving the productivity of bovines in the *State of and for matters connected therewith or incidental thereto.","The JAMMU AND KASHMIR BOVINE BREEDING (REGULATION OF PRODUCTION, SALE OF BOVINE SEMEN AND ARTIFICIAL INSEMINATION SERVICES) ACT, 2018",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of REVENUE DEPARTMENT,India,India Code,216400b347ac8725df8099e4bfe8f0879bcf1ab6.pdf,https://www.indiacode.nic.in/bitstream/123456789/16191/1/act_no_3_of_2006.pdf#search=null [1950 TO 2021],Act, 2006-01-02, 20063, Andhra Pradesh,"AN ACT TO REGULATE THE CONVERSION OF AGRICULTURAL LAND TO NON-AGRICULTURAL PURPOSES AND FOR MATTERS CONNECTED THEREWITH OR INCIDENTAL THERE TO AND TO REPEAL THE ANDHRA PRADESH NON-AGRICULTURAL LANDS ASSESSMENT ACT, 1963.","The Andhra Pradesh Agricultural Land (Conversion for Non Agricultural Purposes) Act, 2006.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Revenue,India,India Code,5bd13656650742db466fcd2d27e1e8c359e6a68d.pdf,https://www.indiacode.nic.in/bitstream/123456789/8710/1/act_3_of_2006.pdf#search=null [1950 TO 2021],Act, 2005-12-30, 20063, Telangana,"An Act to regulate the conversion of Agricultural Land to Non-Agricultural purposes and for matters connected therewith or incidental there to and to repeal the Telangana Non-Agricultural Lands Assessment Act, 1963.","The Telangana Agricultural Land (Conversion for Non Agricultural purposes) Act, 2006.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture & Cooperative Department,India,India Code,008e7ec9ef9fab9903b91279eb60c8766b58ba24.pdf,https://www.indiacode.nic.in/bitstream/123456789/3870/1/ACT%20No.13%20of%202018.pdf#search=null [1950 TO 2021],Act, 2018-01-12, 201813, Andhra Pradesh,"An Act further to amend the Andhra Pradesh Agricultural Land (Conversion for Non-Agricultural Purposes) Act, 2006.","The Andhra Pradesh Agricultural Land (Conversion for Non-Agricultural Purposes) (Amendment) Act, 2006.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Fisheries & Animal Resources Development (F&ARD),India,India Code,a667b3f46fcf6f02b286140fd81edb59a4b1d4e7.pdf,https://www.indiacode.nic.in/bitstream/123456789/5337/1/45.1389-f%26ard_deptt_on_odisha_bovine_breeding_policy%2c_2015.pdf#search=null [1950 TO 2021],Act, 2015-10-03, 201512097, Odisha,,"The Odisha Bovine Breeding Policy, 2015",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,932ecb2a8473ee39cbae2b32e08b87707cabeb20.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_OR_80_611_00008_00008_1546412293540&type=rule&filename=orissa_non-gazetted_veterinary_technical_service_rules%2C_1983_-_f%26ard_department_notification_dt.4.1.1984.pdf,Rule,04-01-1984,, Odisha,,"Orissa Non-Gazetted Veterinary Technical Service Rules, 1983",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,4c2b710d222382c6b2ddd44d9228a011d5eed142.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_OR_80_611_00008_00008_1546412293540&type=notification&filename=23.artificial_insemination_service_appearing_therein_under_item_no._22_is_hereby_deleted_from_minor_vety._services_of_vety._practitioner.pdf,Notification,29-01-2014,, Odisha,,Artificial Insemination service appearing therein under Item No.22 is hereby deleted from the minor veterinary services,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,ceea78c5e53f8d916f137baf9a2773db341c2353.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_OR_80_611_00008_00008_1546412293540&type=notification&filename=24.constitute_a_district_level_mission_committee_on_national_livestock_mission_in_the_each_district_mission_for_formulation_of_projects.pdf,Notification,25-06-2014,, Odisha,,Constitute a District Level Mission Committee on NLM in the each district mission for formulation of Projects,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,bd30ab48986743a7ea225cfee589ff329618bfc8.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_OR_80_611_00008_00008_1546412293540&type=notification&filename=25.constitute_a_state_level_executive_committee_on_national_livestock_mission_to_oversee_the_activities_of_state_livestock_mission.pdf,Notification,25-06-2014,, Odisha,,Constitute of State Level Executive Committee on National Livestock Mission,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,ce73964d95f6f17bedf14778aaa1b89f386f5309.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_OR_80_611_00008_00008_1546412293540&type=notification&filename=26.constitute_a_state_level_sanctioning_and_monitoring_committee_%28slsmc%29_for_operation_of_entrepreneurship_development_of_employment_generation.pdf,Notification,25-06-2014,, Odisha,,Constitute a SLSMC for operation of Entrepreneurship Development of Employment generation,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of PHE(I&FC),India,India Code,1487f6a93fcfdc9c8fe698a20b3af648e476f510.pdf,https://www.indiacode.nic.in/bitstream/123456789/16524/1/water_resources_%28regulation_and_management%29_act%2c_2010.pdf#search=null [1950 TO 2021],Act, 2010-10-23, 201021, Jammu and Kashmir,"An Act to consolidate the law relating to use of water, the measurement, construction, control and management of works with respect to water storage, conservation and protection, the irrigation, water supply, drainage, flood control and prevention, the improvement in the flow of water, the protection and improvement in the physical integrity of water courses, lakes and springs, the safety and surveillance of dams, the establishment of the State Water Resources Regulatory Authority for regulating water resources, ensuring judicious, equitable and sustainable management, allocation and utilization of water resources, fixing the rates for use of water and matters connected therewith or incidental thereto.","The JAMMU AND KASHMIR WATER RESOURCES (REGULATION AND MANAGEMENT) ACT, 2010",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Govt of Maharashtra/ Department of Water Resources Department,India,India Code,95b9cfc16c79ef54235744486e20e6d09c537e9e.pdf,https://www.indiacode.nic.in/bitstream/123456789/15742/1/the_maharashtra_krishna_valley_development_corporation_act%2c_1996.pdf#search=null [1950 TO 2021],Act, 1996-04-04, 199615, Maharashtra,"An Act to make special provisions for promotion and operation of irrigation projects, command area development and schemes for generation of hydro-electric energy to harness the water of Krishna River allocated to the State of Maharashtra  under the Krishna Water Disputes Tribunal Award and other allied and incidental activities including flood control in the Krishna River Valley by establishing the Maharashtra Krishna Valley Development Corporation.","The Maharashtra Krishna Valley Development Corporation Act, 1996",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Water Resources Department,India,India Code,9ddff390741305413445cd4c7dd67220f71a2be7.pdf,https://www.indiacode.nic.in/bitstream/123456789/16553/1/act_no_12_of_1997.pdf#search=null [1950 TO 2021],Act, 1997-04-09, 199712, Andhra Pradesh,"AN ACT TO CREATE THE ANDHRA PRADESH WATER RESOURCES DEVELOPMENT CORPORATION FOR PROMOTION AND OPERATION OF IRRIGATION PROJECTS, COMMAND AREA DEVELOPMENT AND SCHEMES FOR DRINKING WATER AND INDUSTRIAL WATER SUPPLY TO HARNESS THE WATER OF RIVERS OF THE STATE OF ANDHRA PRADESH AND FOR MATTERS CONNECTED THEREWITH OR INCIDENTAL THERETO INCLUDING FLOOD CONTROL.","The Andhra Pradesh Water Resources Development Corporation Act, 1997.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of PHE(I&FC),India,India Code,0bb3239bee089851139c2d6626039ee3213e5a66.pdf,https://www.indiacode.nic.in/bitstream/123456789/10391/1/water_resources_%28regulation_and_management%29_act%2c_2010.pdf#search=null [1950 TO 2021],Act, 2010-10-23, 201021, Jammu and Kashmir,"An Act to consolidate the law relating to use of water, the  measurement, construction, control and management of works with respect to  water storage, conservation and protection, the irrigation, water supply,  drainage, flood control and prevention, the improvement in the flow of water,  the protection and improvement in the physical integrity of water courses,  lakes and springs, the safety and surveillance of dams, the establishment of the  State Water Resources Regulatory Authority for regulating water resources,  ensuring judicious, equitable and sustainable management, allocation and  utilization of water resources, fixing the rates for use of water and matters  connected therewith or incidental thereto.","The JAMMU AND KASHMIR WATER RESOURCES (REGULATION AND MANAGEMENT) ACT, 2010 (Act No. XXI of 2010)",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Water Resources Department,India,India Code,feff61eb4107c8d9f48af48f27d3001fda75c0f1.pdf,https://www.indiacode.nic.in/bitstream/123456789/7896/1/12_of_1996_%28e%29.pdf#search=null [1950 TO 2021],Act, 1994-09-07, 199612, Karnataka,"An Act to provide for the constitution of an Authority for the expeditious utilisation of the Karnataka's share of waters of Krishna River and its tributaries to facilitate speedy execution and maintenance of Irrigation, Power and other projects and works relating thereto in the Krishna Basin Area and to promote Agricultural and General Economic Development of the Krishna Basin Area.","The KARNATAKA KRISHNA BASIN DEVELOPMENT AUTHORITY ACT, 1992",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
" Ministry of Agriculture and Farmers Welfare/ Department of Agriculture, Cooperation and Farmers Welfare",India,India Code,8e69ec87e6b7224d75cc9980033dbc5afcafb0ee.pdf,https://www.indiacode.nic.in/bitstream/123456789/1462/1/A1962__26.pdf#search=null [1950 TO 2021],Act, 1962-08-31, 196226,Federal,"An Act to provide for the incorporation and regulation of a corporation for the purpose of planning and promoting programmes for the production, processing, marketing, storage, export and import of agricultural produce, foodstuffs industrial goods, livestock, certain other commodities and services on co-operative principles and for matters connected therewith or incidental thereto.","The National Co-operative Development Corporation Act, 1962",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,863e4df1c50a88986125e1d5132791c80e4d70a5.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_18_21_00001_196226_1517807317885&type=rule&filename=ncdc_rules_-original.pdf,Rule,1975,,Federal,,"National Cooperative Development Corporation Rules, 1975.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Animal Husbandry & Dairy Development & Fisheries Department,India,India Code,7eb11c8438cba0a16bdf358f8c895276f28553d7.pdf,https://www.indiacode.nic.in/bitstream/123456789/16179/1/act_no_11_of_1977.pdf#search=null [1950 TO 2021],Act, 1977-04-30, 197711, Andhra Pradesh,"AN ACT TO PROVIDE FOR THE PROHIBITION OF THE SLAUGHTER OF  COWS, CALVES OF COWS AND CALVES OF SHE-BUFFALOES AND  FOR PRESERVATION OF CERTAIN OTHER ANIMALS SUITABLE FOR  MILCH, BREEDING, DROUGHT OR AGRICULTURAL PURPOSES IN THE STATE OF ANDHRA PRADESH AND FOR MATTERS CONNECTED THEREWITH.","The ANDHRA PRADESH PROHIBITION OF COW SLAUGHTER AND ANIMAL PRESERVATION ACT, 1977.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
" Ministry of Govt of Maharashtra/ Department of Agriculture, Animal Husbandry, Dairy Development and Fisheries Department",India,India Code,cfc4a397aef0cad0e71e83e39c30721e7e0de754.pdf,https://www.indiacode.nic.in/bitstream/123456789/15720/1/the_maharashtra_animal_preservation_act%2c_1976.pdf#search=null [1950 TO 2021],Act, 1977-03-01, 19779, Maharashtra,"An Act to provide for the prohibition of slaughter 2and preservation of cows, bulls and bullocks useful for milch, breeding, draught or agricultural purposes and for restriction on slaughter for the preservation of certain other animals suitable for the said purposes.","The Maharashtra Animal Preservation Act, 1976.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
