DEPARTMENT OF AGRICULTURE,USA,Federal Register,dfcabe4bf094b18240ca45f96354ee9b5b742061,https://api.govinfo.gov/packages/FR-2021-01-04/granules/2020-29010/htm?api_key=,Regulatory Information,2021-01-04,2020-29010,Federal,"The Rural Business-Cooperative Service (Agency), USDA published a notice in the Federal Register of December 21, 2020 regarding acceptance of applications for the Value-Added Producer Grant (VAPG) Program. This document inadvertently listed two incorrect amounts of available funds and omitted the option for the applicants to submit applications via electronic mail. This notice corrects these errors.",Inviting Applications for Value-Added Producer Grants and Solicitation of Grant Reviewers; Correction,https://api.govinfo.gov/packages/FR-2021-01-04/granules/2020-29010/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,bdd9b028101e76c497ff03fe49ad63a86d0dd1c2,https://api.govinfo.gov/packages/FR-2021-01-04/granules/2020-29004/htm?api_key=,Regulatory Information,2021-01-04,2020-29004,Federal,"In accordance with the Privacy Act of 1974, the U.S. Department of Agriculture (USDA) Food and Nutrition Service (FNS) is providing notice of a reestablished computer matching program between FNS and the State agencies that administer the Supplemental Nutrition Assistance Program (SNAP). The matching program allows State agencies access to the Electronic Disqualified Recipient System (eDRS), a national database operated by FNS. The system maintains records of SNAP disqualifications imposed by State agencies on individuals who have been found to have committed an intentional program violation (IPV). State agencies need access to nationwide disqualification information to meet program integrity requirements because a disqualification in any State applies to SNAP nationally. Matches against eDRS enhance program integrity by providing State agencies assistance in determining eligibility for SNAP benefits and the proper disqualification length when imposing a new disqualification.",Privacy Act of 1974; Computer Matching Program,https://api.govinfo.gov/packages/FR-2021-01-04/granules/2020-29004/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,028e55deaa278135521d6aaffd9e7f7480836c06,https://api.govinfo.gov/packages/FR-2021-01-04/granules/2020-28698/htm?api_key=,Regulatory Information,2021-01-04,2020-28698,Federal,"NIFA is soliciting topics commodity board entities (Federal and State-level commodity boards, as defined below) are willing to co- fund equally with NIFA. To be considered for inclusion in future Agriculture and Food Research Initiative (AFRI) competitive grants program Requests for Applications (RFAs), topics must relate to the established priority areas of AFRI. Commodity boards are those entities established under a commodity promotion law, as such term is defined under the Federal Agriculture Improvement and Reform Act of 1996, or a State commodity board or other equivalent State entity. See the SUPPLEMENTARY INFORMATION section of this Notice under the heading ``Eligibility for Submitting Topics'' for further information.",Solicitation of Commodity Board Topics and Contribution of Funding Under the Agriculture and Food Research Initiative Competitive Grants Program,https://api.govinfo.gov/packages/FR-2021-01-04/granules/2020-28698/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,4b124074caa3151e8ef65c98d79f02dc5acde6b1,https://api.govinfo.gov/packages/FR-2021-01-05/granules/2020-28610/htm?api_key=,Regulatory Information,2021-01-05,2020-28610,Federal,"The final rule implements the changes made by section 4005 of the Agriculture Improvement Act of 2018 (the Act) to the Supplemental Nutrition Assistance Program (SNAP) pertaining to the Employment and Training (E&T) program and aspects of the work requirement for able- bodied adults without dependents (ABAWDs). In general, these changes are related to strengthening the SNAP E&T program, adding workforce partnerships as a way for SNAP participants to meet their work requirements, and modifying the work requirement for ABAWDs.",Employment and Training Opportunities in the Supplemental Nutrition Assistance Program,https://api.govinfo.gov/packages/FR-2021-01-05/granules/2020-28610/summary?api_key=
FARM CREDIT ADMINISTRATION,USA,Federal Register,de85de3acb1044b527eb86ca52bae00bd770dafd,https://api.govinfo.gov/packages/FR-2021-01-05/granules/2020-27191/htm?api_key=,Regulatory Information,2021-01-05,2020-27191,Federal,The Farm Credit Administration (FCA or we) is amending our regulations governing how a Farm Credit bank presents information on its related associations when preparing annual bank financial statements on a stand-alone basis. The final rule provides two presentation options when disclosing related association financial information in an annual bank report: By footnote or attached in a supplement.,District Financial Reporting,https://api.govinfo.gov/packages/FR-2021-01-05/granules/2020-27191/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,f653d07d119018ea358a639155e8e44683b835b1,https://api.govinfo.gov/packages/FR-2021-01-05/granules/2020-29142/htm?api_key=,Regulatory Information,2021-01-05,2020-29142,Federal,"The National Park Service is soliciting electronic comments on the significance of properties nominated before December 19, 2020, for listing or related actions in the National Register of Historic Places.",National Register of Historic Places; Notification of Pending Nominations and Related Actions,https://api.govinfo.gov/packages/FR-2021-01-05/granules/2020-29142/summary?api_key=
DEPARTMENT OF EDUCATION,USA,Federal Register,98196f256b0694cf21f0db5bc6a8a18dbfcc23ef,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00046/htm?api_key=,Regulatory Information,2021-01-07,2021-00046,Federal,"This provides notice of the re-establishment of the matching program between the U.S. Department of Education (Department) and the Social Security Administration (SSA), which sets forth the terms, safeguards, and procedures under which the SSA will disclose to the Department data related to the Medical Improvement Not Expected (MINE) disability data of beneficiaries and recipients under title II and title XVI of the Social Security Act from the SSA system of records entitled the Disability Control File (DCF) and the Master Beneficiary Record (MBR). This matching program will enable the Department to contact the individuals who have a balance on a loan under title IV of the Higher Education Act of 1965, as amended (HEA), have a title IV loan written off due to default, or have an outstanding service obligation under the Teacher Education Assistance for College and Higher Education (TEACH) Grant Program to inform those borrowers and TEACH Grant recipients of the total and permanent disability (TPD) process. Once informed, those borrowers who wish to apply for a discharge may do so more efficiently and effectively.",Privacy Act of 1974; Matching Program,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00046/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,721c4f124eaee608850555c7141a89e2bb0007d3,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00032/htm?api_key=,Regulatory Information,2021-01-07,2021-00032,Federal,"NMFS announces a 5-year review of staghorn coral (Acropora cervicornis), elkhorn coral (Acropora palmata), pillar coral (Dendrogyra cylindrus), rough cactus coral (Mycetophyllia ferox), lobed star coral (Orbicella annularis), mountainous star coral (Orbicella faveolata), and boulder star coral (Orbicella franksi) under the Endangered Species Act of 1973 (ESA). A 5-year review is based on the best scientific and commercial data available at the time of the review; therefore, we are requesting submission of any such information on staghorn coral, elkhorn coral, pillar coral, rough cactus coral, lobed star coral, mountainous star coral, and boulder star coral that has become available since their original listings as threatened species or the most recent status review for staghorn and elkhorn coral in 2014.","Endangered and Threatened Species; Initiation of a 5-Year Review of Staghorn Coral, Elkhorn Coral, Pillar Coral, Rough Cactus Coral, Lobed Star Coral, Mountainous Star Coral, and Boulder Star Coral",https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00032/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,be0732716187bc0dd5cd195647c05663daa2b198,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00005/htm?api_key=,Regulatory Information,2021-01-07,2021-00005,Federal,"The Rural Business-Cooperative Service (RBCS), Rural Housing Service (RHS), and the Rural Utilities Service (RUS), agencies of the Rural Development mission area within the U.S. Department of Agriculture (USDA), published a document on Tuesday, September 1, 2020, announcing the Guarantee Fee rates, Guarantee percent for Guaranteed Loans, the Periodic Retention Fee, and Fee for Issuance of the Loan Note Guarantee Prior to Construction Completion for FY 2021, to be used when applying for guarantee loans under the aforementioned guarantee loan types. The document was missing a guarantee percentage specific to the State of Alaska and information regarding collection of the periodic guarantee retention fee.","OneRD Annual Notice of Guarantee Fee Rates, Periodic Retention Fee Rates, Loan Guarantee Percentage and Fee for Issuance of the Loan Note Guarantee Prior to Construction Completion for Fiscal Year 2021; correction",https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00005/summary?api_key=
DEPARTMENT OF COMMERCE,USA,Federal Register,185de26121323e56de2292600c7331dfa88eabc3,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00031/htm?api_key=,Regulatory Information,2021-01-07,2021-00031,Federal,"NMFS announces the initiation of a 5-year review for 15 Indo- Pacific reef-building corals (Acropora globiceps, Acropora jacquelineae, Acropora lokani, Acropora pharaonis, Acropora retusa, Acropora rudis, Acropora speciosa, Acropora tenella, Anacropora spinosa, Euphyllia paradivisa, Isopora crateriformis, Montipora australiensis, Pavona diffluens, Porites napopora, and Seriatopora aculeata). NMFS is required by the Endangered Species Act (ESA) to conduct 5-year reviews to ensure that the listing classifications of species are accurate. The 5-year review must be based on the best scientific and commercial data available at the time of the review. We request submission of any such information on these 15 coral species, particularly information on the status, threats, and recovery of the species that has become available since their listing, effective September 10, 2014.",Endangered and Threatened Species; Notice of Initiation of a 5-Year Review of Indo-Pacific Reef-building Corals,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00031/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,9f68b62a12fce1c9ec6ca02520feb521ea9e3841,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00015/htm?api_key=,Regulatory Information,2021-01-07,2021-00015,Federal,"In accordance with the 2018 Farm Bill, this notice announces the intention of the OPPE to host a public teleconference to solicit stakeholder feedback for its Outreach and Assistance for Socially Disadvantaged Farmers and Ranchers and Veteran Farmers and Ranchers Grant Program, also known as the 2501 Program.",Public 2501 Stakeholder Call,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00015/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,f0d2155f566c45bb07dc3db09182609263a6bf6f,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24241/htm?api_key=,Regulatory Information,2021-01-07,2020-24241,Federal,"Pursuant to the Resource Conservation and Recovery Act (RCRA or Act), the Environmental Protection Agency (EPA) is proposing to approve revisions to the State of Arkansas's Underground Storage Tank (UST) program submitted by the State. This action is based on EPA's determination that these revisions satisfy all requirements needed for program approval. This action also proposes to codify EPA's approval of Arkansas's state program and to incorporate by reference those provisions of the State regulations that we have determined meet the requirements for approval. The provisions will be subject to EPA's inspection and enforcement authorities under sections 9005 and 9006 of RCRA subtitle I and other applicable statutory and regulatory provisions.",Arkansas: Final Approval of State Underground Storage Tank Program Revisions and Incorporation by Reference,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24241/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,cafed4afcd0b42b8f6bcbb6877c88b1b309a16c6,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-28565/htm?api_key=,Regulatory Information,2021-01-07,2020-28565,Federal,"Reducing childhood lead exposure is a priority for the Environmental Protection Agency (EPA). As part of EPA's efforts to reduce childhood lead exposure, and in coordination with the President's Task Force on Environmental Health Risks and Safety Risks to Children, EPA reevaluated the 2001 dust-lead clearance levels (DLCL). Clearance levels indicate the amount of lead in dust on a surface following the completion of an abatement activity. Surface dust is collected via dust wipe samples that are sent to a laboratory for analysis to determine whether clearance has been achieved. The post- abatement dust-lead levels are evaluated against, and must be below, the applicable clearance levels. The DLCL have not changed since they were issued in 2001. EPA is finalizing its proposal to lower the DLCL from 40 micrograms of per square foot ([mu]g/ft\2\) to 10 [mu]g/ft\2\ for floors, and from 250 [mu]g/ft\2\ to 100 [mu]g/ft\2\ for window sills.",Review of Dust-Lead Post Abatement Clearance Levels,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-28565/summary?api_key=
NUCLEAR REGULATORY COMMISSION,USA,Federal Register,69200cf9b5f8e024bfc67f513619244472bfb5c1,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-29151/htm?api_key=,Regulatory Information,2021-01-07,2020-29151,Federal,"The U.S. Nuclear Regulatory Commission (NRC) is denying two related petitions for rulemaking (PRMs), PRM-50-93 and PRM-50-95, submitted by Mark Edward Leyse. The petitioner requested that the NRC amend its regulations for the domestic licensing of production and utilization facilities. The petitioner asserted that data from multirod (assembly) severe fuel damage experiments indicate that specific aspects of the NRC's regulations on emergency core cooling systems acceptance criteria and evaluation models are not conservative and that additional regulations are necessary. The NRC is denying these petitions because existing NRC regulations provide reasonable assurance of adequate protection of public health and safety. The petitioner did not present sufficient new information or arguments to support the requested changes.",Calculated Maximum Fuel Element Cladding Temperature,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-29151/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,e5633ae3df7607afd9c8cf5383c7f80ca810c03e,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00023/htm?api_key=,Regulatory Information,2021-01-07,2021-00023,Federal,"The Environmental Protection Agency (EPA) is announcing the availability of the MOtor Vehicle Emission Simulator model (MOVES3) for official purposes outside of California. MOVES3 is the latest state-of- the art upgrade to EPA's modeling tools for estimating emissions from cars, trucks, buses, and motorcycles based on the latest data and regulations. MOVES3 is available for use in state implementation plans (SIPs) and transportation conformity analyses outside of California. This notice starts a two-year grace period before MOVES3 will need to be used as the latest EPA emissions model in new regional emissions analyses and a two-year grace period before MOVES3 will need to be used in new hot-spot analyses for transportation conformity determinations outside of California.",Official Release of the MOVES3 Motor Vehicle Emissions Model for SIPs and Transportation Conformity,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00023/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,abf8a72f80c453182d1da00399faa0600d2061ff,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00057/htm?api_key=,Regulatory Information,2021-01-07,2021-00057,Federal,This notice announces the Environmental Protection Agency (EPA) approval of the State of Tennessee's request to revise/modify certain of its EPA-authorized programs to allow electronic reporting.,"Cross-Media Electronic Reporting: Authorized Program Revision Approval, State of Tennessee",https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00057/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,c85177539c82a81b796b4fb2650216e20c47f468,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24240/htm?api_key=,Regulatory Information,2021-01-07,2020-24240,Federal,"Pursuant to the Resource Conservation and Recovery Act (RCRA or Act), the Environmental Protection Agency (EPA) is taking direct final action to approve revisions to the State of Arkansas's Underground Storage Tank (UST) program submitted by the State. EPA has determined that these revisions satisfy all requirements needed for program approval. This action also codifies EPA's approval of Arkansas's State program and incorporates by reference those provisions of the State regulations that we have determined meet the requirements for approval. The provisions will be subject to EPA's inspection and enforcement authorities under Subtitle I of RCRA sections 9005 and 9006 and other applicable statutory and regulatory provisions.",Arkansas: Final Approval of State Underground Storage Tank Program Revisions and Incorporation by Reference,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2020-24240/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,527956496cdc18522f35bd35af0da70bd56434c6,https://api.govinfo.gov/packages/FR-2021-01-13/granules/2020-28192/htm?api_key=,Regulatory Information,2021-01-13,2020-28192,Federal,"We, the U.S. Fish and Wildlife Service (Service), are removing the inland population of the least tern (Interior least tern) (Sterna (now Sternula) antillarum), from the Federal List of Endangered and Threatened Wildlife due to recovery. This determination is based on a thorough review of the best available scientific and commercial data, which indicates that the Interior least tern has recovered and the threats to the Interior least tern have been eliminated or reduced to the point that the species no longer meets the definition of an endangered species or threatened species under the Endangered Species Act of 1973, as amended (Act). Accordingly, the prohibitions and protections provided by the Act will no longer apply to the Interior least tern.",Endangered and Threatened Wildlife and Plants; Removal of the Interior Least Tern From the Federal List of Endangered and Threatened Wildlife,https://api.govinfo.gov/packages/FR-2021-01-13/granules/2020-28192/summary?api_key=
DEPARTMENT OF THE INTERIOR,USA,Federal Register,617667a800506111018892e6595e2b59e0d7a6a0,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00054/htm?api_key=,Regulatory Information,2021-01-07,2021-00054,Federal,"We, the U.S. Fish and Wildlife Service (FWS, Service, we), define the scope of the Migratory Bird Treaty Act (MBTA or Act) as it applies to conduct resulting in the injury or death of migratory birds protected by the Act. We determine that the MBTA's prohibitions on pursuing, hunting, taking, capturing, killing, or attempting to do the same, apply only to actions directed at migratory birds, their nests, or their eggs.",Regulations Governing Take of Migratory Birds,https://api.govinfo.gov/packages/FR-2021-01-07/granules/2021-00054/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,81256308bfff80e37fc5777f5c4cf795617ade78,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28689/htm?api_key=,Regulatory Information,2021-01-06,2020-28689,Federal,"The Environmental Protection Agency is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for pentachlorothiophenol (PCTP) (CASRN 133-49-3), which EPA has determined meets the requirements for expedited action under TSCA. This final rule prohibits all manufacturing (including import), processing, and distribution in commerce of PCTP and PCTP-containing products or articles for any use, unless PCTP concentrations are at or below 1% by weight. This rule will result in lower amounts of PCTP being manufactured, processed, and distributed, which will impact the amount that will be available for use or disposal, thus reducing the exposures to humans and the environment.","Pentachlorothiophenol (PCTP); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28689/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,9b3672823a45b43014767d90ee8ed7b080b9f1fb,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28690/htm?api_key=,Regulatory Information,2021-01-06,2020-28690,Federal,"The Environmental Protection Agency (EPA) is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for 2,4,6-tris(tert-butyl)phenol (2,4,6-TTBP) (CASRN 732-26-3), which EPA has determined meets the requirements for expedited action under TSCA. This final rule prohibits the distribution in commerce of 2,4,6-TTBP and products containing 2,4,6-TTBP at concentrations above 0.3% in any container with a volume of less than 35 gallons for any use, in order to effectively prevent the use of 2,4,6-TTBP as an antioxidant in fuel additives or fuel injector cleaners by consumers and small commercial operations (e.g., automotive repair shops, marinas). This final rule also prohibits the processing and distribution in commerce of 2,4,6-TTBP, and products containing 2,4,6-TTBP at concentrations above 0.3 percent by weight, for use as an oil or lubricant additive, regardless of container size. These requirements will reduce the exposure to humans and the environment, by reducing the potential for consumer exposures to 2,4,6-TTBP and potential occupational exposure in certain industries where workers are unprotected, as well as potential releases to the environment from consumer and small commercial operations use.","2,4,6-tris(tert-butyl)phenol (2,4,6-TTBP); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28690/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,adceb708663553fb22c531aaae8df368413355b9,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28686/htm?api_key=,Regulatory Information,2021-01-06,2020-28686,Federal,"The Environmental Protection Agency (EPA) is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for decabromodiphenyl ether (decaBDE) (CASRN 1163-19-5), which EPA has determined meets the requirements for expedited action under of TSCA. This final rule prohibits all manufacture (including import), processing, and distribution in commerce of decaBDE, or decaBDE-containing products or articles, with some exclusions. These requirements will result in lower amounts of decaBDE being manufactured, processed, distributed in commerce, used and disposed, thus reducing the exposures to humans and the environment.","Decabromodiphenyl Ether (DecaBDE); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28686/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,71e220ca13f6ff2255a079200682f35582c5d2b3,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28692/htm?api_key=,Regulatory Information,2021-01-06,2020-28692,Federal,"The Environmental Protection Agency (EPA) is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for phenol, isopropylated phosphate (3:1) (PIP (3:1)) (CASRN 68937-41-7), which EPA has determined meets the requirements for expedited action under TSCA. This final rule prohibits the processing and distribution of PIP (3:1) and PIP (3:1)-containing products, with specified exclusions, and prohibits the release of PIP (3:1) to water during manufacturing, processing, and distribution. This final rule also requires commercial users to follow existing regulations and best practices to prevent the release to water of PIP (3:1) and products containing PIP (3:1) during use. These requirements will result in lower amounts of PIP (3:1) being manufactured, processed, distributed in commerce, used and disposed, thereby reducing exposures to humans and the environment.","Phenol, Isopropylated Phosphate (3:1) (PIP 3:1); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28692/summary?api_key=
ENVIRONMENTAL PROTECTION AGENCY,USA,Federal Register,ce037c95cb38673e92c296389627e099a683040f,https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28693/htm?api_key=,Regulatory Information,2021-01-06,2020-28693,Federal,"The Environmental Protection Agency (EPA) is finalizing a rule under the Toxic Substances Control Act (TSCA) to address its obligations under TSCA for hexachlorobutadiene (HCBD) (CASRN 87-68-3), which EPA has determined meets the requirements for expedited action under TSCA. This final rule prohibits all manufacturing (including import), processing, and distribution in commerce of HCBD and HCBD- containing products or articles, recognizing that there is unintentional production of HCBD as a byproduct during the production of chlorinated solvents, and that results in distribution in commerce of a very limited subset of that byproduct for burning as a waste fuel. These requirements will impact the amount of HCBD that will be manufactured, processed, distributed in commerce, used or disposed, thus reducing the exposures to humans and the environment from those activities prohibited under this final rule.","Hexachlorobutadiene (HCBD); Regulation of Persistent, Bioaccumulative, and Toxic Chemicals Under TSCA Section 6(h)",https://api.govinfo.gov/packages/FR-2021-01-06/granules/2020-28693/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,66ce4d176f2d8a13acf3c11124f97797dcebf2e4,https://api.govinfo.gov/packages/FR-2021-01-13/granules/2021-00497/htm?api_key=,Regulatory Information,2021-01-13,2021-00497,Federal,"The FAA hereby provides notice of intent to release approximately 17.94 acres of airport property at the Brooksville-Tampa Bay Regional Airport, Brooksville, FL, from the terms, conditions, reservations, and restrictions as contained in federal grant assurances. The release of property will allow the Hernando County Board of Commissioners to dispose of the property for other than aeronautical purposes. The property is located north of the airfield on the south side of Spring Hill Drive, Brooksville, Florida. The parcel is currently designated as aeronautical land use. The property will be released of its federal obligations for the relocation and consolidation of the Hernando County government headquarter facilities. The fair market value of the parcel has been determined to be $1,794,000.","Notice of Intent To Release Airport Property; Brooksville-Tampa Bay Regional Airport, Brooksville, FL",https://api.govinfo.gov/packages/FR-2021-01-13/granules/2021-00497/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,29898b4e1dbd53015925b1468dd99932129a5dc4,https://api.govinfo.gov/packages/FR-2021-01-13/granules/2021-00527/htm?api_key=,Regulatory Information,2021-01-13,2021-00527,Federal,"The Maritime Administration (MARAD) plans to provide for the use or disposition of the historic vessel, the Nuclear Ship NS Savannah, once decommissioning of the ship's nuclear reactor is completed. Due to the vessel's historic importance and the requirements of the National Historic Preservation Act (NHPA), MARAD is publishing this notice to solicit the public's views regarding MARAD's proposed uses for the Savannah and provide the public the opportunity to submit any alternative uses.",Collecting Proposals for Future Use of the Historic Vessel NS Savannah,https://api.govinfo.gov/packages/FR-2021-01-13/granules/2021-00527/summary?api_key=
Executive Office of the President,USA,Federal Register,c63565bdefac6c5f5ca12bc5a7eb94bdacf6ae28,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-01094/htm?api_key=,Regulatory Information,2021-01-15,2021-01094,Federal,,Providing an Order of Succession Within the Environmental Protection Agency,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-01094/summary?api_key=
DEPARTMENT OF AGRICULTURE,USA,Federal Register,93c45933d44c7ffc99426276e1a2ee581dcbaa6a,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00300/htm?api_key=,Regulatory Information,2021-01-15,2021-00300,Federal,"This final rule adopts, with minor changes, an interim rule published in the Federal Register on February 13, 2020. The interim rule implemented changes to RCPP that were either necessitated by the Agriculture Improvement Act of 2018 (the 2018 Farm Bill) and changes for administrative streamlining improvements and clarifications. CCC amended this interim rule with a technical correction on March 17, 2020. NRCS received input from 65 commenters who provided 335 comments in response to the interim rule. This final rule makes permanent the provisions of the interim rule, responds to comments received, and makes further adjustments in response to some of the comments received.",Regional Conservation Partnership Program,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00300/summary?api_key=
BUREAU OF CONSUMER FINANCIAL PROTECTION,USA,Federal Register,f9116102d6f8b35f9c62dbe4d94e5cf48afc0a44,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2020-28596/htm?api_key=,Regulatory Information,2021-01-15,2020-28596,Federal,"The Bureau of Consumer Financial Protection (Bureau) is issuing this Advisory Opinion (AO) to address regulatory uncertainty regarding Regulation B, which implements the Equal Credit Opportunity Act, as it applies to certain aspects of special purpose credit programs designed and implemented by for-profit organizations to meet special social needs. Specifically, this AO clarifies the content that a for-profit organization must include in a written plan that establishes and administers a special purpose credit program under Regulation B. In addition, this AO clarifies the type of research and data that may be appropriate to inform a for-profit organization's determination that a special purpose credit program is needed to benefit a certain class of persons.",Equal Credit Opportunity (Regulation B); Special Purpose Credit Programs,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2020-28596/summary?api_key=
FEDERAL RESERVE SYSTEM,USA,Federal Register,01fb2400d5d4970052ebcb881d7eaf3e89d14cc6,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00906/htm?api_key=,Regulatory Information,2021-01-15,2021-00906,Federal,"The Board of Governors of the Federal Reserve System (Board) is correcting changes to the definition of eligible retained income in the capital rule. This definition is used for calculating limitations on capital distributions and discretionary bonus payments and was adopted in an interim final rule published on March 18, 2020, and as a final rule published on October 8, 2020.",Regulatory Capital Rule: Eligible Retained Income; Correction,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00906/summary?api_key=
NUCLEAR REGULATORY COMMISSION,USA,Federal Register,32044e5f7132ac12a867f58a45776f39f881ec41,https://api.govinfo.gov/packages/FR-2021-01-13/granules/2021-00231/htm?api_key=,Regulatory Information,2021-01-13,2021-00231,Federal,"The U.S. Nuclear Regulatory Commission (NRC) is confirming the effective date of January 25, 2021, for the direct final rule that was published in the Federal Register on November 9, 2020. This direct final rule amended the Holtec International HI-STORM UMAX Canister Storage System listing in the ``List of approved spent fuel storage casks'' to include Amendment No. 4 to Certificate of Compliance No. 1040. Amendment No. 4 revises the certificate of compliance to update the technical specifications for radiation protection regarding the dose rate limit for the vertical ventilated module lid, update the technical specifications for the vent blockage limiting condition for operation, and add a Type 1 version of multi-purpose canister MPC-37.","List of Approved Spent Fuel Storage Casks: Holtec International HI-STORM UMAX Canister Storage System, Certificate of Compliance No. 1040, Amendment No. 4",https://api.govinfo.gov/packages/FR-2021-01-13/granules/2021-00231/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,d64c126509feb926273000dbb07107f31505aae1,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00022/htm?api_key=,Regulatory Information,2021-01-15,2021-00022,Federal,"This action amends the Class E airspace extending upward from 700 feet above the surface at Prairie Du Chien Municipal Airport, Prairie Du Chien, WI. This action is the result of an airspace review caused by the decommissioning of the Waukon VHF omnidirectional range (VOR) navigation aid as part of the VOR Minimum Operational Network (MON) Program. The geographic coordinates of the airport are also being updated to coincide with the FAA's aeronautical database.","Amendment of Class E Airspace; Prairie Du Chien, WI",https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00022/summary?api_key=
DEPARTMENT OF TRANSPORTATION,USA,Federal Register,c6c0c34a117f4268cf6825ba88882f2df3b0a15f,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00146/htm?api_key=,Regulatory Information,2021-01-15,2021-00146,Federal,This action proposes to amend Area Navigation (RNAV) route Q- 34 in the northeastern United States in support of the Northeast Corridor Atlantic Coast Route Project (NEC ACR) for improve efficiency of the National Airspace System (NAS) while reducing the dependency on ground based navigational systems.,Proposed Amendment of Area Navigation (RNAV) Route Q-34; Northeastern United States,https://api.govinfo.gov/packages/FR-2021-01-15/granules/2021-00146/summary?api_key=
